"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1972,0,0,0.5,215.3,1.9,0.3,1.4,426,0,10.4,0,116.4,4.9,0,0,0,3.3,10.4,0,0,0,0,0,0,0,3.3,0,0,0.5,0,0,0,0,1.4,0,0,38.6,0,0,0.3,0.3,50.4,0,0,6.3,0,0,0,0.3,7.9,0,12.9,1.9,"10.4,"
1973,0,0,0.5,193.2,2.5,0.3,6.6,426.8,0,11.5,0,117.5,3.8,0,0,0,4.1,7.7,0,0,0.3,0,0,0,0,2.7,0,0,0.5,0,0,0,0,0.5,0,0,43.6,0,0,0.3,0.8,80.5,0,3,8.2,0,0,0,0.3,8.2,0,14.2,2.5,"7.7,"
1974,0,0,0.3,197,2.5,0.3,6.8,398.6,0,14.5,0,116.4,4.1,0,0,0,4.7,8.2,0,0,0.3,0,0,0.3,0,6.8,0,0,0.3,0,0,0,0,1.1,0,0,49.3,0,0,0.3,0.8,100.5,0,1.1,3.6,0,0,0,0.3,7.9,0,20,1.4,"9.9,"
1975,0,0,0.3,211.5,2.5,0.3,7.4,395.3,0,10.4,0,106.8,3.8,0,0,0,3,12.3,0,0,0,0,0,0,0,5.8,0,0,0.3,0,0,0,0,2.7,0,0,63.8,0,0,0,0.5,85.5,0,0,6.3,0,0,0,0,8.5,0,31.2,6,"11.2,"
1976,0,0,0.3,216.7,1.9,0.5,7.4,373.2,0,11,0,123,6,0,0,0,2.7,12.3,0,0,0,0,0,0,0,16.4,0,0,1.1,0,0,0,0,0.5,0,0,65.5,0,0,0.3,0.3,93.2,0.3,0,20.5,0,0,0,0.3,8.8,0,31,6.6,"12.3,"
1977,0,0,0.3,231.8,3,0.5,5.5,378.4,0,11.8,0,115.3,8.2,0,0,0,2.5,12.3,0,0,0,0,0,0,0,20.3,0,0,1.1,0,0,0,0,0.5,0,0,60,0,0,0,0.3,82.5,0,0,18.9,0,0,0.3,0.5,9.6,0,30.1,3.8,"11.2,"
1978,0.3,0,0.5,233.7,3.8,1.1,6.8,353.2,0,17,0,129.6,11.5,0,0,0,5.5,12.6,0,0,0,0.3,0,0,0,10.1,0,0,1.6,0,0,0,0,0.3,0,0,70.4,0,0,0,0.5,91.2,0.3,0,10.4,0,0,0,0.5,10.1,0,34.8,4.4,"11.5,"
1979,0.3,0,0.5,228.2,4.1,1.1,7.1,334.5,0,20,0,132.9,12.3,0,0,0,4.1,13.2,0,0,0,0.3,0,0,0,9.6,0,0,1.4,0,0,0,0,0.3,0,0,80.3,0,0,0,0.3,96.7,0.3,0,11.8,0,0,0,0.3,11.2,0,44.4,2.5,"11.8,"
1980,0.3,0,0.5,238.4,4.7,1.1,6.6,380.8,0,20.8,0,124.7,13.7,0,0,0,3.8,14,0,0,0,0.5,0,0,0,11.5,0,0,1.4,0,0,0.5,0,0.5,0,0,60.5,0,0,0.3,0.3,67.9,0.3,0,9.3,0,0,0,0.5,10.7,0.3,42.7,2.5,"12.3,"
1981,0.3,0,0.3,245.2,5.2,0.3,4.9,370.1,0,21.6,0,126.6,18.9,0,0,0,3,13.4,0,0,0,1.1,0,0,0,10.1,0,0,1.4,0,0,0.5,0,1.4,0,0,61.4,0,0,0.3,0.5,76.7,0.3,0,8.8,0,0,0.3,0.5,10.4,0.3,38.9,4.1,"13.4,"
1982,0.3,0,0.5,238.9,4.7,0.8,6,379.5,0,26.6,0,114,19.2,0,0,0,4.9,13.2,0,0,0,0,0,0,0,9,0,0,0.8,0.3,0,0.5,0,3.6,0,0,65.8,0,0,0,0.5,87.4,0.3,0,9.3,0,0,0,0.3,15.1,0,40,9,"11.5,"
1983,0.3,0,0.3,255.6,2.7,2.7,6,391.5,0,25.8,0,113.2,19.5,0,0,0,5.2,14.2,0,0,0.3,0,0,0,0,9,0,0,2.2,0,0.3,0.3,0,1.9,0,0,58.1,0,0,0.3,0.5,63.8,0.3,0,15.3,0,0,0.5,0.3,18.1,0,40,9.6,"12.3,"
1984,0,0,0.8,203,3.6,0.8,6.3,398.1,0,26,0,95.6,20,0,0,0,4.4,14.2,0,0,0.3,0,0,0,0,12.6,0,0,2.7,0,0.3,0.5,0,1.9,0,0,52.3,0,0,0.3,0.5,70.7,0.5,0,25.5,0,0,0,0.5,19.7,0,17.5,12.6,"13.2,"
1985,0,0,0.3,170.1,3,0.8,12.3,389.9,0,38.1,0,106.8,17.5,0,0,0,3.8,13.4,0,0,0,0,0,0,0,12.9,0,0,2.2,0,0.3,0.3,0,1.1,0,0,35.3,0,0,0,0.8,71.8,0.5,0,14,0,0,0,0.3,18.6,0,8.5,9.6,"11.8,"
1986,0,0,0.3,170.4,4.4,0.3,7.9,382.7,0,29.6,0,107.1,15.1,0,0,0,2.7,12.9,0,0,0,0,0,0,0,11.2,0,0,1.6,0,0.3,0.3,0,2.7,0,0,47.7,0,0,0,1.1,70.7,0.5,0,13.4,0,0,0,0.5,18.9,0,19.5,9,"11.8,"
1987,0,0,0.3,174,3.6,0.5,6.3,373.2,0,32.9,0,110.4,16.4,0,0,0,3.3,12.6,0,0,0,0,0,0,0,13.4,0,0,2.5,0,0.3,0.3,0,2.5,0,0,54,0,0,0,1.9,69,0.5,0,13.2,0,0,0,1.4,18.6,0,18.1,15.6,"11.5,"
1988,0,0,0.3,180,3,1.6,4.1,413.2,0,23.8,0,115.1,20.3,0,0,0,3.6,12.9,0,0,0.3,0,0,0,0,5.8,0,0,1.9,0,0.3,0,0,2.7,0,0,51.5,0,0,0,1.9,60.5,0.5,1.9,11.8,0,0,0.3,1.1,17.3,0,15.9,22.7,"11,"
1989,0,0,0.3,175.1,2.5,1.1,1.9,397.3,0,28.5,0,125.8,20.3,0,0,0,4.4,12.9,0,0,0.3,0,0,0,0,4.7,0,0,4.4,0,0.3,0,0,2.2,0,0,52.3,0,0,0,2.5,52.3,0.5,0,11,0,0,0,0.5,17,0,30.1,26.3,"11.2,"
1990,0,0,0,175.1,2.2,1.4,4.1,469.3,0,27.9,0,100.3,24.1,0,0,0,4.1,12.1,0,0,0.3,0,0,0,0,5.5,0.3,0,4.4,0,0.3,0,0,2.5,0.3,0,39.2,0,0,0,1.6,44.9,0.5,4.7,11,0,0,0,0.5,15.1,0,49.9,26.8,"19.2,"
1991,0,0,0,173.7,2.2,0.5,1.9,427.1,0,28.8,0,100.3,20,0,0,0,3.8,11.5,0,0,0.3,0,0,0,0,5.5,0,0,4.7,0.3,0.3,0,0,2.7,0.5,0,32.6,0,0.3,0,1.4,38.6,0.8,0,11.2,0,0,0,0.3,12.1,0,44.9,15.1,"22.7,"
1992,0,0,0,176.2,1.4,0.5,3.6,416.7,0,27.7,0,101.6,20.5,0,0,0,3.6,11.2,0,0,0.3,0,0,0,0,7.4,0,0,3,0.3,0.5,0,0,3,1.1,0,34.2,0,0.3,0,1.4,22.7,0.8,0,11.8,0,0,0,0.3,9.9,0,44.7,25.5,"27.7,"
1993,0,0,0,186.6,1.6,0.5,3.3,401.9,0,30.1,0,89.3,26,0,0,0,3.3,11,0,0,0.3,0,0,0,0,8.5,0,0,3,0,0.5,0.3,0,3.3,1.4,0,35.1,0,0.3,0,1.6,33.4,0.8,0,12.1,0,0,0,0.3,9.6,0,36.7,14.8,"36.7,"
1994,0,0,0,184.1,0.3,1.6,2.7,419.2,0,16.4,0,101.1,9.3,0,0,0,2.2,11,0,0,0,0,0,0,0,7.7,0,0,0.3,0,0.5,0,0,0.3,0,0,43.8,0,0.3,0,1.4,18.4,0.5,0,12.6,0.3,0,0,0,7.7,0,41.9,13.4,"39.7,"
1995,0,0,0,191.2,1.4,2.7,5.8,406,0,22.2,0,99.7,6.6,0,0,0,3.6,11.5,0,0,0.3,0,0,0,0,8.2,0,0,4.7,0,0.5,0,0,2.2,0.3,0,43.3,0,0.3,0.3,1.9,24.1,0.5,0,13.2,0.5,0,0.3,0,16.4,0,40.5,13.4,"48.5,"
1996,0,0,0,200.5,1.1,4.7,4.7,399.2,0,25.5,0,99.5,14.5,0,0,0,3.3,11.2,0,0,0.3,0,0,0.3,0,8.8,0.3,0,4.7,0,0.5,0,0,1.9,1.1,0,40.8,0,0.3,0.3,1.6,33.4,1.6,0,10.7,1.1,0,0,0.3,16.4,0,30.4,25.8,"55.3,"
1997,0,0,0,201.1,0.8,6.8,12.9,419.7,0,37,0,77.8,9.3,0,0,0,2.7,11.8,0,0,0.3,0,0,0.3,0,14.8,0.3,0,5.5,0,0.5,0,0,2.2,1.4,0.3,25.8,0,0.3,0,1.6,46.8,3.3,0,7.9,1.4,0,0.3,0.5,18.6,0,33.4,17.3,"64.1,"
1998,0,0,0.3,217,1.4,5.5,24.9,375.9,0,34.8,0,83.8,13.7,0,0,0,3.3,10.4,0,0,0.3,0,0,0,0,11.5,0,0,6.3,0,1.1,0.3,0,2.5,1.4,0.3,47.1,0,0.3,0.3,1.6,55.1,4.7,0,12.9,0.8,0,0,0.5,18.9,0,39.5,14.8,"69,"
1999,0,0,0,215.1,1.1,1.1,8.2,419.2,0,31.5,0,87.7,14.2,0,0,0,3.6,11.5,0,0,0.3,0,0,0,0,9,0,0,8.2,0,1.6,0.3,0,1.9,1.9,0.3,54,0,0.3,0.3,1.6,35.6,0.8,0,8.2,0.8,0,0,0.5,17.3,0,40,21.9,"46,"
2000,0,0,0,220,0.8,6.6,18.4,411.5,0,31.5,0,71.8,15.1,0,0.3,0,3,15.3,0,0,0.3,0,0,0,0,9.3,0,0,5.8,0,3,0.3,0,1.1,0.3,0.3,55.3,0,0,0.3,1.6,46,1.6,0,10.7,0.8,0,0,0.5,18.6,0,68.8,32.6,"65.8,"
2001,0,0,0.3,238.1,1.1,3,9,404.9,0,36.2,0,85.2,17.5,0,0.3,0,3.6,21.1,0,0,0.3,0,0,0,0,12.9,0.3,0,6.6,0,4.7,0.3,0,1.6,0.8,0.3,55.9,0,0,0.3,1.6,26.3,0.8,0,6.6,0,0,0.3,0.5,15.9,0,49.9,22.5,"68.2,"
2002,0,0,0.3,237.8,0.8,1.1,12.9,378.6,0,55.3,0,85.2,18.9,0,0.3,0,4.7,24.7,0,0,0.3,0,0,0,0,12.3,0.8,0,7.9,0,5.2,0.3,0,0.8,1.6,0,55.9,0,0,0.3,1.4,28.2,1.1,0.3,9.6,0.3,0,0.3,0.5,14.5,0,64.4,22.2,"83,"
2003,0,0,0,249.6,1.6,1.6,7.4,381.4,0,55.3,0,91,15.1,0,0.3,0,4.1,26.8,0,0,0.3,0,0,0,0,17,0.5,0,9.3,0,6,0.3,0,0.8,1.1,0.3,55.3,0,0.3,0.3,1.1,29,1.4,0.3,9.3,0.5,0,0,1.1,17.5,0,63,27.7,"82.2,"
2004,0.3,0,0.3,261.6,1.4,5.2,17.3,368.2,0,56.2,0,83.3,14,0,0.5,0,3.6,27.9,0.3,0,0.3,0,0,0,0,18.1,0.8,0,6.6,0,7.1,0.3,0,0.8,0.3,0.3,57.5,0,0.3,0.3,1.1,24.9,1.9,0.3,9,0.3,0,0,1.4,19.7,0,40.3,24.9,"67.9,"
2005,0,0,0,267.1,1.6,1.9,8.2,333.2,0,63.3,0,107.7,17.5,0,0.3,0,3.3,30.1,0,0,0.5,0,0,0,0,12.6,1.9,0,7.4,0,7.9,0.3,0,0.8,1.1,0.5,60,0,0.3,0.3,1.1,26.8,1.9,0,9.6,0.3,0,0.3,0.8,20.5,0,46.8,26,"69.6,"
2006,0.3,0,0,257.3,1.6,1.6,10.4,377.5,0,44.9,0,113.7,13.2,0,0.5,0,2.7,30.1,0,0,0.5,0,0,0.3,0,8.8,1.1,0,7.1,0,8.5,0.3,0,0.8,0.5,0.3,74.5,0,0.3,0.3,1.1,27.1,5.5,0,16.7,0,0,0.3,0.8,20.5,0,46.3,23,"68.2,"
2007,0.3,0,0,261.9,1.6,1.1,10.7,397,0,38.9,0,114.8,13.7,0,0.3,0,3.8,31,0,0,0.5,0,0,1.4,0,11.8,1.1,0,6.3,0,8.5,0.3,0,0.5,0.5,0.3,80,0,0.3,0.3,1.1,26.8,5.5,0,21.9,0.3,0,0.3,1.1,17.8,0,49.9,24.7,"71.5,"
2008,0.3,0,0,264.1,1.9,2.7,5.8,418.4,0,29,0,113.4,11.8,0,0.3,0,4.4,30.7,0,0,0.5,0,0,2.7,0,23.8,2.7,0,6,0,7.9,0,0,0.5,0.3,0.3,83.6,0,0.3,0.3,1.4,21.1,3.6,0,9.9,0.3,0,0.3,1.4,14,0,54.2,17,"82.5,"
2009,0.3,0,0,266.8,1.9,2.2,5.2,424.4,0,22.7,0,123.8,13.7,0.3,0,0,7.7,41.1,0,0,0.3,0,0,2.7,0,22.5,0.5,0,5.8,0,12.9,0,0,0.5,0.3,0.3,87.7,0,0.3,0.3,0.8,20,5.5,0,7.9,0.3,0,0.3,0.5,13.7,0,54.2,10.1,"56.4,"
