"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1971,119,0,232,467,20,0,239,10,0,130,138,0,579,13,14,0,0,47,0,0,11,0,0,13,0,92,3,181,42,0,5,9,2,26,55,0,16,0,0,0,0,0,199,0,4,0,2,3,0,264,0,8,12,"58,"
1972,97,0,167,475,22,0,212,10,0,138,125,0,639,16,15,0,0,39,0,0,15,1,1,5,0,90,20,177,36,0,2,17,23,28,50,0,16,0,0,0,0,0,195,0,4,1,3,3,0,263,0,7,18,"57,"
1973,98,0,156,464,36,0,208,0,0,145,109,0,657,19,14,0,0,30,0,0,15,1,1,12,0,86,23,163,23,0,3,9,47,32,52,0,19,0,0,0,0,0,192,0,4,1,2,3,0,269,0,11,17,"54,"
1974,113,0,165,498,41,0,195,0,0,142,119,0,663,16,16,0,0,34,0,0,13,1,0,8,0,73,9,162,41,0,5,37,55,23,39,0,17,0,0,0,0,0,194,0,4,1,2,3,0,266,0,7,21,"56,"
1975,106,0,169,499,44,0,188,0,0,140,92,0,668,18,9,0,0,38,0,0,13,1,0,10,0,79,35,142,29,0,0,50,40,22,46,0,16,0,0,0,0,0,180,0,4,1,2,2,0,271,0,9,35,"61,"
1976,114,0,200,501,38,0,172,0,0,144,100,0,660,20,7,0,0,37,0,0,11,1,1,3,0,84,17,138,31,0,1,67,63,22,37,1,16,0,0,0,0,0,184,0,4,1,2,3,0,244,1,8,8,"57,"
1977,99,0,177,527,39,0,181,0,0,137,64,0,657,12,6,0,0,23,0,0,13,0,0,16,0,66,2,136,42,0,1,77,79,20,55,1,12,0,0,0,0,0,185,0,3,1,2,2,0,250,1,7,17,"60,"
1978,84,0,123,493,50,0,124,0,0,140,77,0,665,14,4,0,0,22,0,0,10,0,0,16,0,53,29,123,25,0,0,84,77,18,39,1,14,0,0,0,0,0,183,0,3,1,1,1,0,252,1,8,21,"57,"
1979,87,0,122,486,51,0,128,0,0,155,82,0,642,13,4,0,0,22,0,0,12,0,0,8,0,51,32,117,15,0,0,65,119,15,28,1,10,0,0,0,0,0,147,0,3,1,2,2,0,256,0,7,16,"55,"
1980,81,0,154,499,56,0,144,0,0,144,83,0,599,15,6,0,0,24,0,0,11,0,0,14,0,21,1,118,40,0,0,52,134,15,38,1,14,0,0,0,0,0,170,0,3,1,2,1,0,261,1,7,11,"52,"
1981,94,0,171,529,57,0,134,0,1,134,82,0,601,12,6,0,0,22,0,0,11,0,0,26,0,3,5,117,22,0,0,10,180,15,29,1,8,0,0,0,0,0,161,0,2,1,2,2,0,261,0,6,9,"52,"
1982,94,0,161,539,52,0,123,0,1,150,68,0,605,13,5,0,0,26,1,0,13,0,0,7,0,23,3,116,6,0,10,29,193,16,38,1,13,0,0,0,0,0,158,0,2,1,2,2,0,261,1,8,18,"51,"
1983,109,0,148,545,62,0,95,0,5,127,57,0,673,13,6,0,0,26,0,0,13,0,0,9,0,15,2,113,29,0,0,29,193,17,34,1,12,0,0,0,0,0,164,0,3,1,2,2,0,248,0,6,18,"50,"
1984,105,0,140,536,53,0,94,0,5,161,57,0,697,10,7,0,0,24,0,0,13,0,0,6,0,7,6,107,35,0,0,34,191,15,35,1,14,0,0,0,0,0,169,0,2,0,2,2,0,239,0,7,23,"58,"
1985,108,0,149,563,55,0,91,0,5,191,54,0,720,11,8,0,0,23,0,0,14,0,0,14,0,2,7,104,27,0,0,135,124,17,37,1,13,0,0,0,0,0,174,0,2,1,2,3,0,247,0,7,27,"57,"
1986,93,0,120,578,59,0,91,0,6,186,63,0,755,28,9,0,0,29,0,0,15,0,1,26,0,5,0,108,39,0,0,102,142,13,32,1,7,0,0,0,0,0,268,0,2,0,3,2,0,264,0,7,23,"60,"
1987,87,0,151,653,70,1,92,0,6,195,67,0,750,29,11,0,0,33,1,0,17,1,1,5,0,16,1,102,49,0,0,142,137,16,28,1,11,0,0,0,0,0,279,0,2,1,7,3,0,263,1,6,14,"60,"
1988,83,0,108,674,79,1,93,0,5,191,60,0,763,31,14,0,0,30,0,0,17,2,0,4,0,18,2,101,65,0,0,190,127,14,26,5,10,0,0,0,0,0,234,0,2,0,10,3,0,267,2,9,16,"60,"
1989,87,0,121,728,95,1,76,0,5,165,57,0,740,35,17,0,0,35,1,0,17,2,0,5,0,14,0,108,61,0,0,166,120,22,27,5,9,0,0,0,0,0,226,0,1,0,10,3,0,287,1,8,24,"61,"
1990,81,0,125,792,94,1,75,0,5,142,52,0,710,38,19,0,0,46,1,1,20,2,0,4,0,7,2,103,83,0,0,180,115,19,29,5,12,0,0,0,0,0,241,0,1,0,13,4,0,259,1,7,35,"64,"
1991,93,0,114,791,90,1,76,0,5,148,43,0,741,34,21,0,0,46,0,1,19,2,0,4,0,8,0,99,72,0,0,169,123,22,31,5,12,0,0,0,0,0,235,0,1,0,14,4,0,290,2,7,28,"64,"
1992,85,0,114,822,85,1,77,0,5,167,34,0,731,35,20,0,0,50,0,1,19,3,1,5,0,9,0,97,81,0,0,129,125,21,35,6,10,0,0,1,1,0,236,0,1,0,15,4,0,282,3,8,14,"56,"
1993,85,0,121,856,88,0,75,0,3,152,37,0,743,36,24,0,0,48,0,1,19,3,1,4,0,7,0,104,98,0,0,135,98,20,34,3,10,0,0,1,1,0,226,0,2,0,16,5,0,290,6,11,23,"62,"
1994,85,0,109,890,89,1,77,0,5,159,37,0,735,31,26,0,0,48,0,1,21,3,2,4,0,8,2,113,95,0,0,119,99,18,30,3,10,0,0,1,1,0,228,0,1,0,18,5,0,288,8,12,26,"64,"
1995,86,0,138,899,91,4,62,0,5,144,27,0,741,34,25,0,0,43,1,1,24,3,2,3,0,7,2,124,57,0,0,105,128,18,28,5,8,0,0,1,1,0,225,0,1,0,17,4,0,265,7,13,23,"72,"
1996,87,0,107,917,89,12,65,0,5,142,32,0,734,37,24,0,0,49,1,0,21,4,3,3,0,7,0,128,81,0,0,89,141,22,26,3,11,0,0,1,1,0,215,0,1,0,19,5,0,288,8,13,27,"73,"
1997,87,0,110,905,89,8,52,0,5,156,30,0,697,30,22,0,0,53,1,1,22,4,3,4,0,7,0,116,54,0,0,87,156,23,26,5,10,0,0,1,1,0,186,0,1,1,22,4,0,286,7,13,24,"66,"
1998,87,0,108,957,93,8,55,0,5,180,30,0,698,31,21,0,0,46,1,0,26,4,4,4,0,5,0,114,70,1,0,82,129,21,27,3,11,0,0,1,1,0,220,0,1,1,25,5,0,289,7,13,37,"78,"
1999,86,0,112,1028,92,4,58,0,6,174,33,0,714,37,22,0,0,55,1,1,24,5,9,4,0,5,3,114,69,1,0,79,130,27,26,3,8,0,0,1,1,0,153,0,1,0,31,5,0,287,13,14,31,"78,"
2000,86,0,97,1028,91,5,72,0,6,176,36,0,722,35,26,0,0,50,0,1,26,4,10,4,0,8,1,111,62,1,0,81,138,31,24,3,10,0,0,1,1,0,136,0,1,0,30,5,0,287,13,14,25,"72,"
2001,90,0,89,1044,87,5,56,0,6,176,31,0,723,39,23,0,0,45,0,1,27,5,13,4,0,8,2,112,77,1,0,88,113,25,21,3,12,0,0,1,1,0,144,0,1,0,33,5,0,285,14,16,30,"74,"
2002,87,0,108,1041,85,2,61,0,5,170,34,0,715,41,25,0,0,49,0,1,23,5,8,4,0,9,1,120,72,1,0,82,121,34,22,3,11,0,0,1,1,0,143,0,1,0,34,5,0,276,15,13,21,"66,"
2003,85,0,101,1009,87,2,60,0,5,172,29,0,727,40,23,0,0,43,0,1,23,4,12,4,0,7,0,122,68,1,0,89,135,31,23,3,10,0,0,1,1,0,154,0,1,0,31,5,0,282,15,14,16,"69,"
2004,85,0,108,999,90,1,85,0,5,175,29,0,739,40,23,0,0,54,1,1,26,5,12,4,0,7,0,122,73,1,0,88,130,29,21,3,12,0,0,1,1,0,153,0,1,0,34,5,0,279,14,17,31,"84,"
2005,84,0,107,1024,88,1,96,0,5,175,30,0,748,37,19,0,0,46,0,1,24,6,15,4,0,6,0,121,103,1,0,90,99,26,22,3,10,0,0,1,1,0,140,0,1,0,35,5,0,266,16,14,23,"78,"
2006,84,0,108,1042,87,2,101,0,5,156,29,0,746,37,22,0,0,53,0,1,23,7,8,4,0,7,0,120,96,1,0,88,100,27,22,3,11,0,0,1,1,0,138,0,1,1,36,5,0,270,17,14,12,"73,"
2007,84,0,84,1094,85,4,112,0,6,153,28,0,699,38,22,0,0,49,0,1,23,10,4,4,0,6,3,120,97,1,0,89,100,24,21,3,12,0,0,1,1,0,144,0,1,1,42,5,0,278,18,15,22,"73,"
2008,76,0,83,1069,81,1,139,0,6,179,23,0,737,35,22,0,0,56,0,1,22,11,10,4,0,6,0,157,98,1,0,89,101,24,21,2,9,0,0,0,0,0,133,0,1,1,41,5,0,247,13,15,17,"70,"
2009,64,0,81,1054,75,1,140,0,6,151,21,0,779,38,21,0,0,61,0,1,23,11,6,4,0,9,3,211,89,1,0,90,99,25,20,2,9,0,0,1,1,0,122,0,1,1,39,5,0,210,22,15,28,"74,"
