"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1985,49,0,30,1020,120,0,112,0,13,40,2,4,541,20,19,0,1,19,2,1,27,9,0,16,27,69,0,7,17,4,2,432,10,18,30,1,0,0,1,2,2,2,89,0,5,0,9,6,0,288,255,7,16,"45,"
1986,41,0,28,1006,119,0,124,0,13,51,1,0,542,21,19,1,0,19,3,2,33,9,0,17,27,41,0,7,19,8,2,421,8,12,28,3,1,0,1,2,2,2,90,0,4,0,9,6,0,289,259,7,16,"43,"
1987,42,0,31,1006,119,0,138,0,14,62,1,0,563,27,18,0,0,23,3,2,35,9,0,18,26,57,0,8,14,12,2,422,4,25,22,4,1,0,1,2,2,1,89,0,4,0,9,6,0,299,267,7,16,"46,"
1988,39,0,30,994,120,0,138,0,21,63,1,1,567,22,18,0,1,20,2,1,35,9,0,13,34,65,0,10,13,7,2,435,7,18,29,3,0,0,1,2,1,2,86,0,4,0,8,6,0,297,275,7,16,"41,"
1989,39,0,31,977,116,0,144,0,27,67,3,7,562,25,18,0,1,22,3,1,34,10,0,12,39,56,1,10,13,11,2,407,6,15,25,2,0,0,1,2,2,0,89,0,4,0,9,6,0,300,272,7,20,"46,"
1990,40,0,28,975,116,0,146,0,27,73,3,9,590,23,18,0,1,19,4,1,30,10,0,9,34,44,1,11,8,12,2,431,7,20,28,2,1,0,1,3,2,0,90,0,4,0,10,6,0,308,281,8,20,"43,"
1991,37,0,25,983,116,0,147,0,28,76,3,10,591,22,18,0,0,19,2,2,25,10,0,10,29,65,2,10,5,16,2,429,14,16,31,3,2,0,1,3,2,0,96,0,4,0,10,5,0,305,288,7,20,"42,"
1992,36,0,25,1006,114,0,143,0,28,77,3,12,601,22,20,0,0,22,2,1,29,11,0,10,28,39,0,11,7,16,2,445,12,18,33,3,1,0,1,3,2,1,93,0,4,0,9,6,0,310,292,8,16,"45,"
1993,36,0,27,1006,113,0,140,0,29,78,3,13,621,23,20,0,1,19,3,2,33,10,0,10,26,41,1,13,7,16,2,464,11,14,32,2,1,0,1,3,2,0,97,0,3,0,8,5,0,308,302,8,18,"43,"
1994,34,0,28,1038,112,0,128,0,22,86,2,16,628,25,20,0,0,22,3,2,33,9,0,12,22,57,3,12,5,21,2,461,10,11,33,2,1,0,1,1,2,0,100,0,4,0,8,5,0,311,308,9,21,"50,"
1995,34,0,27,1003,109,0,128,0,21,89,2,8,616,22,20,0,0,20,2,1,31,9,0,12,21,40,5,11,3,13,2,470,9,16,33,4,1,0,1,1,2,0,97,0,4,0,8,5,0,312,306,9,20,"47,"
1996,37,0,25,986,109,0,127,0,22,83,2,9,645,22,20,0,0,20,2,1,33,9,0,11,19,41,3,11,2,13,2,452,11,15,32,4,1,0,1,1,2,0,103,0,4,0,9,5,0,316,313,9,20,"49,"
1997,37,0,30,987,108,0,124,0,23,87,2,10,647,22,20,0,0,22,2,2,35,9,0,5,21,46,5,16,3,15,2,463,10,22,32,6,2,0,1,1,2,0,101,0,4,0,10,5,0,326,325,9,17,"50,"
1998,36,0,23,1010,108,0,124,0,16,88,2,10,631,24,21,0,1,19,2,2,39,7,0,6,16,57,4,16,2,22,2,464,14,15,31,6,2,0,1,2,2,0,103,0,4,0,12,5,0,326,331,9,17,"49,"
1999,36,0,27,1037,108,0,123,0,15,94,2,10,630,22,23,0,1,22,2,1,30,9,0,8,19,59,1,16,2,19,2,467,14,23,33,5,2,0,1,2,2,0,101,0,4,0,12,5,0,333,305,9,22,"52,"
2000,37,0,31,1033,109,0,126,0,16,90,2,10,647,21,22,0,0,23,2,2,37,8,0,11,19,49,0,19,2,27,2,524,15,23,33,3,4,0,1,2,2,0,103,0,4,0,12,5,0,312,326,9,20,"53,"
2001,39,0,28,1020,108,0,148,0,17,90,2,10,624,21,21,0,0,20,1,2,33,8,0,12,15,52,2,20,1,27,2,514,15,23,31,3,2,0,1,2,2,0,103,0,4,0,12,5,0,306,322,8,18,"52,"
2002,49,0,30,1046,109,0,136,0,17,92,2,10,604,18,21,0,1,21,1,2,33,8,0,10,18,48,6,20,2,39,2,534,18,28,32,6,2,0,2,2,3,0,99,0,4,0,14,5,0,326,327,9,21,"51,"
2003,58,0,25,1049,105,1,135,0,18,83,2,10,612,20,20,0,0,23,1,2,32,9,0,8,18,58,8,19,2,30,2,528,10,23,31,4,2,0,2,2,3,0,105,0,4,0,16,5,0,331,318,9,18,"53,"
2004,55,0,24,1047,106,2,160,0,18,87,2,10,605,23,20,0,0,23,1,2,33,8,0,9,18,57,4,21,1,38,2,517,9,29,29,8,3,0,2,2,3,0,103,0,4,0,17,5,0,340,318,10,21,"51,"
2005,62,0,28,1056,105,2,156,0,19,88,2,10,604,21,19,0,0,26,1,2,26,7,0,8,21,62,3,21,1,50,2,447,16,22,31,8,4,0,2,2,3,0,95,0,4,0,19,5,0,343,311,9,18,"51,"
2006,56,0,24,1058,106,2,154,0,19,89,2,10,614,22,22,0,0,24,1,2,28,8,0,8,20,56,10,20,1,43,2,474,9,23,31,6,1,0,2,3,3,0,92,0,4,0,19,5,0,341,302,9,19,"52,"
2007,54,0,26,1048,106,3,153,0,19,88,2,10,625,22,20,0,0,27,1,2,23,7,0,10,20,55,6,23,1,46,2,466,13,37,30,9,2,0,1,3,3,0,91,0,5,0,17,5,0,337,289,10,22,"50,"
2008,55,0,26,1028,104,3,151,0,19,88,2,9,614,22,20,0,0,25,1,2,28,8,0,9,19,58,2,23,1,48,2,473,13,35,30,7,1,0,1,3,3,0,85,0,5,0,14,5,0,333,276,9,18,"47,"
2009,55,0,24,1013,101,4,151,0,18,87,2,9,606,21,17,0,1,29,1,2,26,9,0,10,20,56,7,23,2,49,2,470,8,24,30,9,3,0,1,3,3,0,87,1,5,0,15,5,0,333,266,9,21,"46,"
